|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat
759|MCO584573086|MCO|Reloj Inteligente Smartwatch W46 Similar  W26 + Correa|179900||COP|1|5|buy_it_now|gold_special|2040-10-19T14:08:44.000Z|new|https://articulo.mercadolibre.com.co/MCO-584573086-reloj-inteligente-smartwatch-w46-similar-w26-correa-_JM|http://mco-s1-p.mlstatic.com/782037-MCO43561100176_092020-I.jpg|True|[{'name': 'Marca', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_id': '2621225', 'value_name': 'U8', 'values': [{'id': '2621225', 'name': 'U8', 'struct': None, 'source': 7092}], 'attribute_group_id': 'OTHERS', 'source': 7092}, {'source': 7092, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}]}, {'attribute_group_name': 'Otros', 'source': 7092, 'id': 'LINE', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Reloj', 'struct': None, 'source': 7092}], 'attribute_group_id': 'OTHERS', 'name': 'Línea', 'value_name': 'Reloj'}, {'values': [{'id': None, 'name': 'W46', 'struct': None, 'source': 7092}], 'name': 'Modelo', 'value_id': None, 'value_name': 'W46', 'value_struct': None, 'id': 'MODEL', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 7092}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|10|150144343|||False|False||36|4997.22|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||smartwatches
760|MCO504161156|MCO|Reloj Inteligente Smartwatch Sim Sd Camara Homologados + Obs|41900||COP|1|50|buy_it_now|gold_special|2039-02-14T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-504161156-reloj-inteligente-smartwatch-sim-sd-camara-homologados-obs-_JM|http://mco-s1-p.mlstatic.com/817208-MCO44666308561_012021-I.jpg|True|[{'id': 'BRAND', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': None, 'value_name': 'Smartwatch', 'value_struct': None, 'values': [{'source': 3376461333454861, 'id': None, 'name': 'Smartwatch', 'struct': None}], 'source': 3376461333454861}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None, 'source': 1572, 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'LINE', 'value_id': None, 'value_name': 'AN 21W', 'values': [{'struct': None, 'source': 3376461333454861, 'id': None, 'name': 'AN 21W'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Línea', 'value_struct': None}, {'value_id': None, 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'id': 'MODEL', 'value_name': 'AN 21W', 'value_struct': None, 'values': [{'id': None, 'name': 'AN 21W', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'name': 'Modelo'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|11|208307959|||False|False||36|1163.89|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires||||smartwatches
761|MCO536669589|MCO| Correa Smartband Honor Band 4 O 5 Pulso En Silicona Huawei|9790||COP|1|25|buy_it_now|gold_pro|2039-09-29T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-536669589-correa-smartband-honor-band-4-o-5-pulso-en-silicona-huawei-_JM|http://mco-s2-p.mlstatic.com/874688-MCO43792677430_102020-I.jpg|True|[{'values': [{'id': None, 'name': 'Correa', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'value_struct': None, 'name': 'Marca', 'value_id': None, 'value_name': 'Correa', 'id': 'BRAND'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 3570163010178927, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3570163010178927, 'value_struct': None}, {'id': 'MODEL', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Modelo', 'value_name': 'Honor Band 4 o 5', 'value_struct': None, 'values': [{'id': None, 'name': 'Honor Band 4 o 5', 'struct': None, 'source': 3376461333454861}]}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|12|88383053|||False|False||12|815.83|0|COP|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga|False|me2|[]|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga|||33602181.0|smartwatches
762|MCO551036864|MCO|Correa Reloj Xiaomi Amazfit Gtr|28300||COP|500|5|buy_it_now|gold_pro|2040-01-25T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-551036864-correa-reloj-xiaomi-amazfit-gtr-_JM|http://mco-s1-p.mlstatic.com/638660-MCO42575709783_072020-I.jpg|True|[{'name': 'Marca', 'value_id': '59387', 'values': [{'source': 8342579661593500, 'id': '59387', 'name': 'Xiaomi', 'struct': None}], 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 8342579661593500, 'value_name': 'Xiaomi'}, {'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 8342579661593500}], 'source': 8342579661593500, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'LINE', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 8342579661593500, 'name': 'Línea', 'value_name': 'Amazfit GTR', 'value_struct': None, 'values': [{'id': None, 'name': 'Amazfit GTR', 'struct': None, 'source': 8342579661593500}]}, {'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'xiaomi amazfit GTR', 'struct': None, 'source': 8342579661593500}], 'name': 'Modelo', 'value_name': 'xiaomi amazfit GTR', 'attribute_group_name': 'Otros', 'source': 8342579661593500}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|13|82574525|||False|False||12|2358.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|||33602181.0|smartwatches
763|MCO578864952|MCO|Pulso Manilla Correa Amazfit Bip Gts Watch 20mm Silicona|16490||COP|50|5|buy_it_now|gold_special|2040-08-19T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-578864952-pulso-manilla-correa-amazfit-bip-gts-watch-20mm-silicona-_JM|http://mco-s1-p.mlstatic.com/680913-MCO43253366470_082020-I.jpg|True|[{'values': [{'id': None, 'name': 'Xiuaomi', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'name': 'Marca', 'value_id': None, 'value_name': 'Xiuaomi', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'id': 'ITEM_CONDITION', 'value_struct': None, 'source': 6808261514773724}, {'source': 6808261514773724, 'value_name': 'Amazfit', 'name': 'Línea', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Amazfit', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'LINE'}, {'value_id': None, 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_name': 'BIP GTS', 'value_struct': None, 'values': [{'id': None, 'name': 'BIP GTS', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'name': 'Modelo'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|14|77737977|||False|False||36|458.06|0|COP|CO-ANT|Antioquia|Q08tQU5URWzCoFNhbnR1YXJpbw|El Santuario|False|me2|[]|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|Q08tQU5URWzCoFNhbnR1YXJpbw|El Santuario||||smartwatches
764|MCO568205825|MCO|Reloj Inteligente Mujer Smartwatch P8 Dorado Original Touch|127000||COP|1|50|buy_it_now|gold_pro|2040-06-21T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-568205825-reloj-inteligente-mujer-smartwatch-p8-dorado-original-touch-_JM|http://mco-s2-p.mlstatic.com/890152-MCO44584953876_012021-I.jpg|True|[{'value_struct': None, 'source': 1505, 'value_name': 'Senbono', 'name': 'Marca', 'value_id': '2762965', 'values': [{'id': '2762965', 'name': 'Senbono', 'struct': None, 'source': 1505}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND'}, {'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'source': 7092, 'values': [{'struct': None, 'source': 7092, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None}, {'attribute_group_name': 'Otros', 'source': 1505, 'id': 'LINE', 'value_name': 'Smartwatch', 'values': [{'struct': None, 'source': 1505, 'id': '8818947', 'name': 'Smartwatch'}], 'attribute_group_id': 'OTHERS', 'name': 'Línea', 'value_id': '8818947', 'value_struct': None}, {'source': 1505, 'id': 'MODEL', 'value_id': '119253', 'value_name': 'P8', 'values': [{'struct': None, 'source': 1505, 'id': '119253', 'name': 'P8'}], 'name': 'Modelo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|15|104761781|||False|False||12|10583.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ1JBRjkyNTA2|Rafael Uribe Uribe|True|me2|['self_service_in', 'mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1JBRjkyNTA2|Rafael Uribe Uribe|||33602181.0|smartwatches
765|MCO588900860|MCO|Pulso Correa Para Apple Watch Kit X 3 Uni Nylon 42/44mm |59760||COP|250|5|buy_it_now|gold_pro|2040-10-08T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-588900860-pulso-correa-para-apple-watch-kit-x-3-uni-nylon-4244mm-_JM|http://mco-s1-p.mlstatic.com/618819-MCO43756377867_102020-I.jpg|True|[{'name': 'Marca', 'value_id': None, 'value_name': 'TechLab', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_struct': None, 'values': [{'id': None, 'name': 'TechLab', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'source': 2860837171021627}, {'value_id': '2230284', 'value_struct': None, 'values': [{'source': 2860837171021627, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo'}, {'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'source': 2860837171021627, 'id': None, 'name': 'Iwatch', 'struct': None}], 'value_id': None, 'value_name': 'Iwatch', 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'id': 'MODEL', 'name': 'Modelo'}]||MCO417313||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|16|392056283|||False|False||12|4980.0|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|False|me2|[]|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|||33602181.0|smartwatches
766|MCO564381835|MCO|Smartwatch Cargador Huawei Gt Gt2 Gt2e Honor |34900||COP|1|50|buy_it_now|gold_special|2040-05-24T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-564381835-smartwatch-cargador-huawei-gt-gt2-gt2e-honor-_JM|http://mco-s2-p.mlstatic.com/942728-MCO42268037239_062020-I.jpg|True|[{'name': 'Marca', 'value_id': '8784', 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'value_name': 'Huawei', 'value_struct': None, 'values': [{'id': '8784', 'name': 'Huawei', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros', 'source': 2860837171021627}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 2860837171021627, 'id': '2230284', 'name': 'Nuevo'}], 'source': 2860837171021627}, {'values': [{'name': 'Base de carga', 'struct': None, 'source': 2860837171021627, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'LINE', 'name': 'Línea', 'value_name': 'Base de carga', 'value_id': None, 'value_struct': None}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'attribute_group_id': 'OTHERS', 'value_name': 'GT/GT2/GT2e/Honor magic', 'value_struct': None, 'values': [{'source': 2860837171021627, 'id': None, 'name': 'GT/GT2/GT2e/Honor magic', 'struct': None}], 'attribute_group_name': 'Otros', 'source': 2860837171021627}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|17|94401078|||False|False||36|969.44|0|COP|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|False|me2|['self_service_out']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba||||smartwatches
767|MCO566509132|MCO|Pulso Para Appple Wacth Metalico Eslabones Acero Inoxidable|54900||COP|1|25|buy_it_now|gold_pro|2040-06-09T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-566509132-pulso-para-appple-wacth-metalico-eslabones-acero-inoxidable-_JM|http://mco-s1-p.mlstatic.com/844459-MCO42207077643_062020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': None, 'value_name': 'WACTH', 'value_struct': None, 'id': 'BRAND', 'values': [{'name': 'WACTH', 'struct': None, 'source': 6808261514773724, 'id': None}], 'source': 6808261514773724}, {'value_id': '2230284', 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros'}, {'value_name': 'ESLABONES', 'value_struct': None, 'source': 6808261514773724, 'value_id': None, 'name': 'Modelo', 'values': [{'struct': None, 'source': 6808261514773724, 'id': None, 'name': 'ESLABONES'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL'}]||MCO434353||MCO-WATCH_BANDS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|18|191699684|||False|False||12|4575.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|||33602181.0|smartwatches
768|MCO586890438|MCO|Correa Pulso Manilla Sumsung Gear S3 R760 Frontier/ Classic|22900||COP|1|5|buy_it_now|gold_special|2040-09-30T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-586890438-correa-pulso-manilla-sumsung-gear-s3-r760-frontier-classic-_JM|http://mco-s1-p.mlstatic.com/843378-MCO44323634212_122020-I.jpg|True|[{'id': 'ALPHANUMERIC_MODEL', 'value_id': '7135921', 'value_struct': None, 'values': [{'name': 'SM-R760', 'struct': None, 'source': 2860837171021627, 'id': '7135921'}], 'attribute_group_id': 'OTHERS', 'name': 'Modelo alfanumérico', 'value_name': 'SM-R760', 'attribute_group_name': 'Otros', 'source': 2860837171021627}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '206', 'value_name': 'Samsung', 'values': [{'id': '206', 'name': 'Samsung', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'id': 'BRAND'}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_id': '2230284', 'value_name': 'Nuevo'}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'values': [{'id': '211870', 'name': 'Gear', 'struct': None, 'source': 2860837171021627}], 'id': 'LINE', 'name': 'Línea', 'value_id': '211870', 'value_name': 'Gear'}, {'id': 'MODEL', 'value_id': '6072971', 'value_name': 'S3 Frontier', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'name': 'Modelo', 'values': [{'id': '6072971', 'name': 'S3 Frontier', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros'}]||MCO118449||MCO-SMARTWATCHES|MCO6452086|['poor_quality_picture', 'poor_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|19|449486242|||False|False||36|636.11|0|COP|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|False|me2|['self_service_in']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón||||smartwatches
769|MCO565397627|MCO|Funda Protector Garmin Fenix 5x Cover Silicona Smartband|36850||COP|1|25|buy_it_now|gold_pro|2040-06-01T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-565397627-funda-protector-garmin-fenix-5x-cover-silicona-smartband-_JM|http://mco-s2-p.mlstatic.com/898056-MCO42099832497_062020-I.jpg|True|[{'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_struct': None, 'value_name': 'Smartband', 'values': [{'struct': None, 'source': 6808261514773724, 'id': None, 'name': 'Smartband'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 6808261514773724, 'id': '2230284'}], 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None}, {'value_struct': None, 'id': 'LINE', 'name': 'Línea', 'values': [{'id': None, 'name': 'Garmin', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'value_id': None, 'value_name': 'Garmin'}, {'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'Fenix 5X', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_name': 'Fenix 5X', 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}]||MCO118449||MCO-SMARTWATCHES|MCO9276519|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|20|101233699|||False|False||12|3070.83|0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|False|me2|[]|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|||33602181.0|smartwatches
770|MCO584978690|MCO|Reloj Mujer Dama Blanco Whatsapp Ejercicios Android iPhone|56800||COP|1|5|buy_it_now|gold_special|2040-11-30T04:00:44.000Z|new|https://articulo.mercadolibre.com.co/MCO-584978690-reloj-mujer-dama-blanco-whatsapp-ejercicios-android-iphone-_JM|http://mco-s1-p.mlstatic.com/605819-MCO44476783145_012021-I.jpg|True|[{'value_name': 'Fitpro', 'value_struct': None, 'values': [{'source': 6808261514773724, 'id': None, 'name': 'Fitpro', 'struct': None}], 'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'attribute_group_id': 'OTHERS', 'source': 6808261514773724}, {'id': 'ITEM_CONDITION', 'value_id': '2230284', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724}, {'id': 'LINE', 'name': 'Línea', 'value_name': 'D20', 'value_struct': None, 'values': [{'id': '9384553', 'name': 'D20', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_id': '9384553', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_name': 'Pro', 'values': [{'id': '9515', 'name': 'Pro', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'MODEL', 'value_id': '9515', 'value_struct': None, 'name': 'Modelo'}]||MCO118449||MCO-SMARTWATCHES||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|21|484349195|||False|False||36|1577.78|0|COP|CO-CAU|Cauca|TUNPQ1BPUDRjNTFl|Popayán|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CAU|Cauca|TUNPQ1BPUDRjNTFl|Popayán||||smartwatches
771|MCO575194315|MCO|Protector Pantalla Completa Tpu Hidrogel Prem Garmin Venu X2|50000||COP|1|5|buy_it_now|gold_pro|2040-07-31T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-575194315-protector-pantalla-completa-tpu-hidrogel-prem-garmin-venu-x2-_JM|http://mco-s2-p.mlstatic.com/942776-MCO43045361141_082020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'value_id': '9785', 'value_struct': None, 'attribute_group_name': 'Otros', 'value_name': 'Garmin', 'values': [{'id': '9785', 'name': 'Garmin', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}, {'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627}, {'source': 3376461333454861, 'name': 'Modelo', 'value_id': None, 'value_name': 'Venu', 'value_struct': None, 'values': [{'id': None, 'name': 'Venu', 'struct': None, 'source': 3376461333454861}], 'id': 'MODEL', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_struct': None, 'values': [{'id': None, 'name': '2', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'id': 'UNITS_PER_PACKAGE', 'value_id': None, 'value_name': '2', 'name': 'Unidades por envase', 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}]||MCO417718||MCO-WRISTWATCH_SCREEN_PROTECTORS||['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|22|210607524|||False|False||12|4166.67|0|COP|CO-CUN|Cundinamarca|TUNPQ01PUzRiMGY3|Mosquera|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ01PUzRiMGY3|Mosquera|||33602181.0|smartwatches
